Local Time [hour]	InSight Normalized Pressure [%]
15.738611	-2.537848
15.738611	-2.539197
15.738889	-2.536063
15.738889	-2.538380
15.739167	-2.538979
15.739167	-2.535178
15.739444	-2.537671
15.739444	-2.540682
15.739722	-2.542059
15.739722	-2.540696
15.740000	-2.537562
15.740000	-2.536309
15.740000	-2.536254
15.740278	-2.537957
15.740278	-2.539333
15.740556	-2.539374
15.740556	-2.537344
15.740833	-2.535859
15.740833	-2.536963
15.741111	-2.536990
15.741111	-2.538352
15.741389	-2.541595
15.741389	-2.539906
15.741667	-2.535995
15.741667	-2.534619
15.741944	-2.533556
15.741944	-2.534428
15.742222	-2.535872
15.742222	-2.534306
15.742500	-2.532807
15.742500	-2.532779
15.742778	-2.531321
15.742778	-2.531390
15.743056	-2.535232
15.743056	-2.534864
15.743333	-2.533215
15.743333	-2.534374
15.743611	-2.532194
15.743611	-2.533897
15.743889	-2.533938
15.743889	-2.529073
15.744167	-2.531880
15.744167	-2.530368
15.744444	-2.531771
15.744444	-2.537399
15.744722	-2.534360
15.744722	-2.533897
15.745000	-2.527615
15.745000	-2.523623
15.745000	-2.531526
15.745278	-2.535000
15.745278	-2.533842
15.745556	-2.533965
15.745556	-2.539797
15.745833	-2.543503
15.745833	-2.542263
15.746111	-2.545315
15.746111	-2.546419
15.746389	-2.545206
15.746389	-2.547591
15.746667	-2.548572
15.746667	-2.546092
15.746944	-2.547250
15.746944	-2.550452
15.747222	-2.545847
15.747222	-2.545138
15.747500	-2.544852
15.747500	-2.539429
15.747778	-2.545806
15.747778	-2.546746
15.748056	-2.543816
15.748056	-2.547482
15.748333	-2.544934
15.748333	-2.544157
15.748611	-2.542903
15.748611	-2.541990
15.748889	-2.543735
15.748889	-2.541759
15.749167	-2.544334
15.749167	-2.547345
15.749444	-2.544688
15.749444	-2.545451
15.749722	-2.546187
15.749722	-2.547209
15.750000	-2.549035
15.750000	-2.545083
15.750000	-2.543312
15.750278	-2.537072
15.750278	-2.534360
15.750556	-2.539688
15.750556	-2.540492
15.750833	-2.543203
15.750833	-2.540573
15.751111	-2.538175
15.751111	-2.541527
15.751389	-2.546923
15.751389	-2.549948
15.751667	-2.543762
15.751667	-2.543898
15.751944	-2.549716
15.751944	-2.547850
15.752222	-2.544457
15.752222	-2.546814
15.752500	-2.545370
15.752500	-2.546596
15.752778	-2.549307
15.752778	-2.540750
15.753056	-2.545479
15.753056	-2.549348
15.753333	-2.541568
15.753333	-2.543544
15.753611	-2.538979
15.753611	-2.535682
15.753889	-2.538298
15.753889	-2.540056
15.754167	-2.545192
15.754167	-2.541473
15.754444	-2.542495
15.754444	-2.546378
15.754722	-2.539769
15.754722	-2.540028
15.755000	-2.544511
15.755000	-2.543353
15.755000	-2.538284
15.755278	-2.536799
15.755278	-2.542495
15.755556	-2.543135
15.755556	-2.538775
15.755833	-2.541663
15.755833	-2.543503
15.756111	-2.538802
15.756111	-2.541309
15.756389	-2.541023
15.756389	-2.536636
15.756667	-2.540056
15.756667	-2.540682
15.756944	-2.540042
15.756944	-2.542467
15.757222	-2.542426
15.757222	-2.540205
15.757500	-2.536431
15.757500	-2.533284
15.757778	-2.538162
15.757778	-2.543067
15.758056	-2.542358
15.758056	-2.545179
15.758333	-2.546010
15.758333	-2.548926
15.758611	-2.554921
15.758611	-2.553736
15.758889	-2.546773
15.758889	-2.538639
15.759167	-2.538543
15.759167	-2.539824
15.759444	-2.539279
15.759444	-2.539265
15.759722	-2.536199
15.759722	-2.537753
15.760000	-2.535518
15.760000	-2.533324
15.760000	-2.537903
15.760278	-2.536172
15.760278	-2.539034
15.760556	-2.544457
15.760556	-2.544034
15.760833	-2.544225
15.760833	-2.544716
15.761111	-2.545111
15.761111	-2.541677
15.761389	-2.543748
15.761389	-2.545342
15.761667	-2.542277
15.761667	-2.546283
15.761944	-2.545629
15.761944	-2.544484
15.762222	-2.544307
15.762222	-2.541350
15.762500	-2.541541
15.762500	-2.540451
15.762778	-2.540996
15.762778	-2.539047
15.763056	-2.535164
15.763056	-2.539660
15.763333	-2.543326
15.763333	-2.543598
15.763611	-2.544143
15.763611	-2.540614
15.763889	-2.541936
15.763889	-2.543680
15.764167	-2.540587
15.764167	-2.541459
15.764444	-2.541187
15.764444	-2.540573
15.764722	-2.539892
15.764722	-2.540573
15.765000	-2.540655
15.765000	-2.534278
15.765000	-2.534387
15.765278	-2.539865
15.765278	-2.544552
15.765556	-2.547768
15.765556	-2.546228
15.765833	-2.545765
15.765833	-2.546487
15.766111	-2.547209
15.766111	-2.549008
15.766389	-2.549566
15.766389	-2.548326
15.766667	-2.547822
15.766667	-2.546174
15.766944	-2.544729
15.766944	-2.546105
15.767222	-2.543394
15.767222	-2.542099
15.767500	-2.545124
15.767500	-2.544988
15.767778	-2.544225
15.767778	-2.544538
15.768056	-2.545247
15.768056	-2.546787
15.768333	-2.546174
15.768333	-2.544361
15.768611	-2.543557
15.768611	-2.544034
15.768889	-2.546296
15.768889	-2.549798
15.769167	-2.553640
15.769167	-2.552973
15.769444	-2.550711
15.769444	-2.548790
15.769722	-2.546487
15.769722	-2.544143
15.770000	-2.542358
15.770000	-2.543421
15.770000	-2.541486
15.770278	-2.541050
15.770278	-2.541623
15.770556	-2.542631
15.770556	-2.545206
15.770833	-2.543339
15.770833	-2.543299
15.771111	-2.546105
15.771111	-2.546841
15.771389	-2.542154
15.771389	-2.542794
15.771667	-2.548326
15.771667	-2.546337
15.771944	-2.546882
15.771944	-2.547195
15.772222	-2.544457
15.772222	-2.542345
15.772500	-2.540069
15.772500	-2.541336
15.772778	-2.543721
15.772778	-2.551842
15.773056	-2.555167
15.773056	-2.554921
15.773333	-2.561298
15.773333	-2.563056
15.773611	-2.560712
15.773611	-2.553886
15.773889	-2.566490
15.773889	-2.573575
15.774167	-2.547959
15.774167	-2.544116
15.774444	-2.545983
15.774444	-2.546473
15.774722	-2.557742
15.774722	-2.552196
15.775000	-2.550289
15.775000	-2.549008
15.775000	-2.547195
15.775278	-2.551597
15.775278	-2.545111
15.775556	-2.544348
15.775556	-2.542985
15.775833	-2.536922
15.775833	-2.538407
15.776111	-2.537058
15.776111	-2.535736
15.776389	-2.535464
15.776389	-2.535941
15.776667	-2.534905
15.776667	-2.535232
15.776944	-2.538720
15.776944	-2.533869
15.777222	-2.534033
15.777222	-2.537480
15.777500	-2.536540
15.777500	-2.535614
15.777778	-2.528147
15.777778	-2.527043
15.778056	-2.531458
15.778056	-2.533965
15.778333	-2.536472
15.778333	-2.532452
15.778611	-2.528692
15.778611	-2.527070
15.778889	-2.525871
15.778889	-2.524727
15.779167	-2.526062
15.779167	-2.527765
15.779444	-2.525571
15.779444	-2.523596
15.779722	-2.521334
15.779722	-2.530054
15.780000	-2.532670
15.780000	-2.524808
15.780000	-2.528923
15.780278	-2.527670
15.780278	-2.524549
15.780556	-2.527506
15.780556	-2.527888
15.780833	-2.526893
15.780833	-2.525708
15.781111	-2.526144
15.781111	-2.524045
15.781389	-2.526593
15.781389	-2.527806
15.781667	-2.528801
15.781667	-2.536527
15.781944	-2.533774
15.781944	-2.534455
15.782222	-2.535654
15.782222	-2.533393
15.782500	-2.536799
15.782500	-2.529891
15.782778	-2.529359
15.782778	-2.534605
15.783056	-2.530749
15.783056	-2.531090
15.783333	-2.533120
15.783333	-2.531076
15.783611	-2.530558
15.783611	-2.532221
15.783889	-2.532316
15.783889	-2.531049
15.784167	-2.531403
15.784167	-2.532684
15.784444	-2.531390
15.784444	-2.530817
15.784722	-2.532057
15.784722	-2.534496
15.785000	-2.535736
15.785000	-2.534660
15.785278	-2.535300
15.785278	-2.534469
15.785278	-2.533542
15.785556	-2.532820
15.785556	-2.531430
15.785833	-2.531744
15.785833	-2.530899
15.786111	-2.530218
15.786111	-2.531471
15.786389	-2.531103
15.786389	-2.531539
15.786667	-2.533393
15.786667	-2.532657
15.786944	-2.533474
15.786944	-2.532248
15.787222	-2.532085
15.787222	-2.533665
15.787500	-2.529959
15.787500	-2.532521
15.787778	-2.535055
15.787778	-2.532630
15.788056	-2.533461
15.788056	-2.533488
15.788333	-2.532521
15.788333	-2.532425
15.788611	-2.533747
15.788611	-2.533883
15.788889	-2.533352
15.788889	-2.535232
15.789167	-2.536418
15.789167	-2.535518
15.789444	-2.537630
15.789444	-2.538461
15.789722	-2.535804
15.789722	-2.536854
15.790000	-2.534047
15.790000	-2.532466
15.790278	-2.535287
15.790278	-2.534306
15.790278	-2.535000
15.790556	-2.534864
15.790556	-2.536186
15.790833	-2.537576
15.790833	-2.535491
15.791111	-2.536063
15.791111	-2.538325
15.791389	-2.543094
15.791389	-2.542277
15.791667	-2.537930
15.791667	-2.539006
15.791944	-2.539933
15.791944	-2.541950
15.792222	-2.541977
15.792222	-2.541514
15.792500	-2.544320
15.792500	-2.542849
15.792778	-2.541445
15.792778	-2.541268
15.793056	-2.539497
15.793056	-2.541704
15.793333	-2.542004
15.793333	-2.541282
15.793611	-2.542699
15.793611	-2.541350
15.793889	-2.543108
15.793889	-2.541623
15.794167	-2.539211
15.794167	-2.541405
15.794444	-2.539538
15.794444	-2.542944
15.794722	-2.547645
15.794722	-2.545315
15.795000	-2.545152
15.795000	-2.546024
15.795278	-2.544716
15.795278	-2.544429
15.795278	-2.545697
15.795556	-2.547304
15.795556	-2.546323
15.795833	-2.544130
15.795833	-2.543258
15.796111	-2.541200
15.796111	-2.542576
15.796389	-2.543816
15.796389	-2.541718
15.796667	-2.541473
15.796667	-2.542590
15.796944	-2.544647
15.796944	-2.543367
15.797222	-2.542454
15.797222	-2.542753
15.797500	-2.541432
15.797500	-2.544566
15.797778	-2.546937
15.797778	-2.547727
15.798056	-2.549008
15.798056	-2.549989
15.798333	-2.554444
15.798333	-2.550874
15.798611	-2.546105
15.798611	-2.550561
15.798889	-2.548340
15.798889	-2.548095
15.799167	-2.554662
15.799167	-2.555344
15.799444	-2.552019
15.799444	-2.547018
15.799722	-2.543367
15.799722	-2.540192
15.800000	-2.540260
15.800000	-2.543544
15.800278	-2.543925
15.800278	-2.546828
15.800278	-2.548504
15.800556	-2.548762
15.800556	-2.548367
15.800833	-2.546909
15.800833	-2.548027
15.801111	-2.544961
15.801111	-2.545370
15.801389	-2.546528
15.801389	-2.543217
15.801667	-2.547386
15.801667	-2.549893
15.801944	-2.547795
15.801944	-2.549457
15.802222	-2.549798
15.802222	-2.548885
15.802500	-2.549185
15.802500	-2.548667
15.802778	-2.550016
15.802778	-2.551937
15.803056	-2.549539
15.803056	-2.547890
15.803333	-2.548599
15.803333	-2.546991
15.803611	-2.545710
15.803611	-2.544906
15.803889	-2.545410
15.803889	-2.547345
15.804167	-2.546337
15.804167	-2.545697
15.804444	-2.545383
15.804444	-2.545574
15.804722	-2.548326
15.804722	-2.549144
15.805000	-2.551256
15.805000	-2.552591
15.805278	-2.548912
15.805278	-2.547945
15.805278	-2.548885
15.805556	-2.549975
15.805556	-2.549866
15.805833	-2.548640
15.805833	-2.549975
15.806111	-2.549648
15.806111	-2.550234
15.806389	-2.551242
15.806389	-2.550561
15.806667	-2.549825
15.806667	-2.548708
15.806944	-2.550507
15.806944	-2.550670
15.807222	-2.550602
15.807222	-2.552019
15.807500	-2.549648
15.807500	-2.547454
15.807778	-2.546950
15.807778	-2.545847
15.808056	-2.545397
15.808056	-2.545574
15.808333	-2.544797
15.808333	-2.546828
15.808611	-2.547795
15.808611	-2.545547
15.808889	-2.546378
15.808889	-2.545874
15.809167	-2.544457
15.809167	-2.544647
15.809444	-2.545165
15.809444	-2.544702
15.809722	-2.543844
15.809722	-2.543530
15.810000	-2.543394
15.810000	-2.541432
15.810278	-2.536499
15.810278	-2.538339
15.810278	-2.533488
15.810556	-2.534415
15.810556	-2.552823
15.810833	-2.553518
15.810833	-2.554117
15.811111	-2.562797
15.811111	-2.562129
15.811389	-2.559745
15.811389	-2.559418
15.811667	-2.557715
15.811667	-2.551229
15.811944	-2.550547
15.811944	-2.551120
15.812222	-2.552278
15.812222	-2.556284
15.812500	-2.556924
15.812500	-2.557306
15.812778	-2.553668
15.812778	-2.554826
15.813056	-2.557483
15.813056	-2.554431
15.813333	-2.554744
15.813333	-2.555616
15.813611	-2.557933
15.813611	-2.557088
15.813889	-2.552905
15.813889	-2.552687
15.814167	-2.551978
15.814167	-2.554022
15.814444	-2.558151
15.814444	-2.560549
15.814722	-2.561884
15.814722	-2.561489
15.815000	-2.562361
15.815000	-2.561053
15.815278	-2.560821
15.815278	-2.564160
15.815278	-2.563124
15.815556	-2.562715
15.815556	-2.565345
15.815833	-2.563356
15.815833	-2.561121
15.816111	-2.562824
15.816111	-2.561448
15.816389	-2.560739
15.816389	-2.561380
15.816667	-2.561012
15.816667	-2.563887
15.816944	-2.563151
15.816944	-2.562361
15.817222	-2.562688
15.817222	-2.560058
15.817500	-2.559459
15.817500	-2.558709
15.817778	-2.560780
15.817778	-2.561843
15.818056	-2.561325
15.818056	-2.563301
15.818333	-2.561026
15.818333	-2.561148
15.818611	-2.560957
15.818611	-2.558859
15.818889	-2.561312
15.818889	-2.561053
15.819167	-2.562211
15.819167	-2.564432
15.819444	-2.564214
15.819444	-2.563396
15.819722	-2.559622
15.819722	-2.559104
15.820000	-2.560099
15.820000	-2.559581
15.820278	-2.560494
15.820278	-2.561080
15.820278	-2.561135
15.820556	-2.562157
15.820556	-2.564527
15.820833	-2.564636
15.820833	-2.564568
15.821111	-2.563792
15.821111	-2.561680
15.821389	-2.563614
15.821389	-2.563206
15.821667	-2.560889
15.821667	-2.560794
15.821944	-2.558423
15.821944	-2.556652
15.822222	-2.558627
15.822222	-2.564541
15.822500	-2.566639
15.822500	-2.563710
15.822778	-2.566081
15.822778	-2.565004
15.823056	-2.562402
15.823056	-2.568411
15.823333	-2.569215
15.823333	-2.566898
15.823611	-2.567907
15.823611	-2.566735
15.823889	-2.568411
15.823889	-2.569746
15.824167	-2.568452
15.824167	-2.567702
15.824444	-2.566421
15.824444	-2.564173
15.824722	-2.562061
15.824722	-2.565944
15.825000	-2.567130
15.825000	-2.564323
15.825278	-2.565795
15.825278	-2.565563
15.825278	-2.564800
15.825556	-2.564487
15.825556	-2.562565
15.825833	-2.562402
15.825833	-2.564459
15.826111	-2.564773
15.826111	-2.564119
15.826389	-2.562129
15.826389	-2.558941
15.826667	-2.559186
15.826667	-2.557674
15.826944	-2.557374
15.826944	-2.555085
15.827222	-2.555480
15.827222	-2.564541
15.827500	-2.560072
15.827500	-2.555303
15.827778	-2.557864
15.827778	-2.556311
15.828056	-2.558696
15.828056	-2.560848
15.828333	-2.560658
15.828333	-2.562266
15.828611	-2.563069
15.828611	-2.557578
15.828889	-2.556815
15.828889	-2.560549
15.829167	-2.557551
15.829167	-2.558791
15.829444	-2.561598
15.829444	-2.562252
15.829722	-2.562770
15.829722	-2.562988
15.830000	-2.563356
15.830000	-2.558968
15.830278	-2.557674
15.830278	-2.559295
15.830278	-2.558873
15.830556	-2.558900
15.830556	-2.561680
15.830833	-2.563260
15.830833	-2.559595
15.831111	-2.559663
15.831111	-2.557578
15.831389	-2.556120
15.831389	-2.560263
15.831667	-2.558982
15.831667	-2.559813
15.831944	-2.558491
15.831944	-2.554635
15.832222	-2.555494
15.832222	-2.553995
15.832500	-2.557592
15.832500	-2.560440
15.832778	-2.559949
15.832778	-2.561775
15.833056	-2.558791
15.833056	-2.559159
15.833333	-2.560276
15.833333	-2.559581
15.833611	-2.561925
15.833611	-2.561939
15.833889	-2.561257
15.833889	-2.560194
15.834167	-2.561475
15.834167	-2.562824
15.834444	-2.561216
15.834444	-2.565304
15.834722	-2.566381
15.834722	-2.562252
15.835000	-2.564582
15.835000	-2.561952
15.835278	-2.559350
15.835278	-2.565440
15.835278	-2.567007
15.835556	-2.565181
15.835556	-2.561870
15.835833	-2.559990
15.835833	-2.560344
15.836111	-2.561870
15.836111	-2.562252
15.836389	-2.560085
15.836389	-2.565018
15.836667	-2.564977
15.836667	-2.561244
15.836944	-2.562320
15.836944	-2.559145
15.837222	-2.559118
15.837222	-2.558886
15.837500	-2.557333
15.837500	-2.558532
15.837778	-2.559772
15.837778	-2.561516
15.838056	-2.561652
15.838056	-2.569215
15.838333	-2.576150
15.838333	-2.573916
15.838611	-2.573316
15.838611	-2.573670
15.838889	-2.573057
15.838889	-2.571272
15.839167	-2.568043
15.839167	-2.566258
15.839444	-2.567239
15.839444	-2.567048
15.839722	-2.562279
15.839722	-2.560644
15.840000	-2.562770
15.840000	-2.554853
15.840278	-2.557061
15.840278	-2.571340
15.840278	-2.570346
15.840556	-2.576532
15.840556	-2.578739
15.840833	-2.566135
15.840833	-2.567661
15.841111	-2.567975
15.841111	-2.564269
15.841389	-2.567103
15.841389	-2.572308
15.841667	-2.571667
15.841667	-2.566653
15.841944	-2.569801
15.841944	-2.567348
15.842222	-2.563860
15.842222	-2.563069
15.842500	-2.560453
15.842500	-2.567389
15.842778	-2.568561
15.842778	-2.562402
15.843056	-2.561012
15.843056	-2.565100
15.843333	-2.568438
15.843333	-2.567157
15.843611	-2.568138
15.843611	-2.568438
15.843889	-2.564691
15.843889	-2.564119
15.844167	-2.569555
15.844167	-2.568901
15.844444	-2.565781
15.844444	-2.565059
15.844722	-2.564895
15.844722	-2.566285
15.845000	-2.565536
15.845000	-2.564773
15.845278	-2.561952
15.845278	-2.564514
15.845278	-2.567103
15.845556	-2.564527
15.845556	-2.564636
15.845833	-2.562892
15.845833	-2.560630
15.846111	-2.557864
15.846111	-2.560358
15.846389	-2.562811
15.846389	-2.557905
15.846667	-2.559281
15.846667	-2.559990
15.846944	-2.557851
15.846944	-2.561230
15.847222	-2.560889
15.847222	-2.560508
15.847500	-2.562211
15.847500	-2.562920
15.847778	-2.565032
15.847778	-2.562252
15.848056	-2.561135
15.848056	-2.564936
15.848333	-2.565822
15.848333	-2.564200
15.848611	-2.563669
15.848611	-2.566326
15.848889	-2.570019
15.848889	-2.571654
15.849167	-2.568901
15.849167	-2.567947
15.849444	-2.570128
15.849444	-2.568424
15.849722	-2.567934
15.849722	-2.568847
15.850000	-2.565686
15.850000	-2.564814
15.850278	-2.566176
15.850278	-2.566762
15.850278	-2.567457
15.850556	-2.565631
15.850556	-2.566394
15.850833	-2.566449
15.850833	-2.565726
15.851111	-2.569392
15.851111	-2.569378
15.851389	-2.569296
15.851389	-2.569651
15.851667	-2.567825
15.851667	-2.567144
15.851944	-2.565876
15.851944	-2.564977
15.852222	-2.567484
15.852222	-2.574488
15.852500	-2.575373
15.852500	-2.571735
15.852778	-2.574461
15.852778	-2.573984
15.853056	-2.572185
15.853056	-2.574760
15.853333	-2.576096
15.853333	-2.574706
15.853611	-2.571885
15.853611	-2.571286
15.853889	-2.572689
15.853889	-2.574910
15.854167	-2.574243
15.854167	-2.574474
15.854444	-2.575251
15.854444	-2.572526
15.854722	-2.576137
15.854722	-2.578017
15.855000	-2.574801
15.855000	-2.577485
15.855278	-2.580102
15.855278	-2.580497
15.855278	-2.580797
15.855556	-2.579679
15.855556	-2.579052
15.855833	-2.577731
15.855833	-2.577758
15.856111	-2.576695
15.856111	-2.574774
15.856389	-2.577703
15.856389	-2.576995
15.856667	-2.575959
15.856667	-2.579543
15.856944	-2.578194
15.856944	-2.574011
15.857222	-2.574324
15.857222	-2.576736
15.857500	-2.575346
15.857500	-2.574910
15.857778	-2.576177
15.857778	-2.574106
15.858056	-2.571913
15.858056	-2.571313
15.858333	-2.573371
15.858333	-2.576041
15.858611	-2.575714
15.858611	-2.575074
15.858889	-2.576096
15.858889	-2.575632
15.859167	-2.573847
15.859167	-2.573330
15.859444	-2.572880
15.859444	-2.574311
15.859722	-2.577227
15.859722	-2.574215
15.860000	-2.571572
15.860000	-2.573629
15.860278	-2.570196
15.860278	-2.569078
15.860278	-2.570836
15.860556	-2.568220
15.860556	-2.568874
15.860833	-2.568016
15.860833	-2.566844
15.861111	-2.568860
15.861111	-2.569296
15.861389	-2.572526
15.861389	-2.572226
15.861667	-2.572171
15.861667	-2.575237
15.861944	-2.571422
15.861944	-2.571749
15.862222	-2.571872
15.862222	-2.570032
15.862500	-2.572771
15.862500	-2.571531
15.862778	-2.572676
15.862778	-2.574283
15.863056	-2.570632
15.863056	-2.569583
15.863333	-2.570972
15.863333	-2.569474
15.863611	-2.569787
15.863611	-2.572648
15.863889	-2.572703
15.863889	-2.575224
15.864167	-2.574106
15.864167	-2.571804
15.864444	-2.573289
15.864444	-2.571463
15.864722	-2.574665
15.864722	-2.573984
15.865000	-2.572526
15.865000	-2.577594
15.865278	-2.573807
15.865278	-2.572158
15.865278	-2.576382
15.865556	-2.577090
15.865556	-2.572539
15.865833	-2.571245
15.865833	-2.577840
15.866111	-2.578889
15.866111	-2.577594
15.866389	-2.576573
15.866389	-2.574965
15.866667	-2.575074
15.866667	-2.573466
15.866944	-2.574365
15.866944	-2.575496
15.867222	-2.573316
15.867222	-2.572798
15.867500	-2.575537
15.867500	-2.576395
15.867778	-2.577635
15.867778	-2.578235
15.868056	-2.573684
15.868056	-2.574093
15.868333	-2.574788
15.868333	-2.575946
15.868611	-2.579720
15.868611	-2.575333
15.868889	-2.573589
15.868889	-2.575224
15.869167	-2.574651
15.869167	-2.574065
15.869444	-2.573384
15.869444	-2.574842
15.869722	-2.573561
15.869722	-2.571708
15.870000	-2.571436
15.870000	-2.572022
15.870278	-2.570972
15.870278	-2.568820
15.870278	-2.572199
15.870556	-2.571763
15.870556	-2.570741
15.870833	-2.571381
